"price" "bedrooms" "bathrooms" "sqft_living" "sqft_lot" "floors" "waterfront" "view" "condition" "grade" "sqft_above" "sqft_basement" "yr_built" "yr_renovated" "zipcode" "sqft_living15" "sqft_lot15" "log10price"
"313" 210490.232525153 3 1 990.7149693489 8529.20649995758 1 0 0 3 6 989.016261530988 0.884572470222025 1966 0 98023 1227.80177903236 8840.2613211558 5.32323194787312
"314" 1349998.55023946 5 3.5 4798.86055487789 14984.1522743576 2 0 2 3 11 3480.28325353743 1319.67628811551 1998 0 98006 4050.84117172893 19008.7802084887 6.13033330210735
"315" 474998.993155329 2 2.25 1060.85044102959 924.426513573902 2 0 0 3 8 980.142662866629 80.8160820304849 2006 0 98199 1019.71467413342 4000.02245612461 5.67669268906161
"316" 299001.170480984 3 1 1390.32673724602 9623.84117174262 1.5 0 0 4 7 1388.06413747702 1.90826806012695 1954 0 98155 1440.93259045599 9622.30814472607 5.47567288843292
"317" 291701.768828793 3 2.5 1969.8560548475 4120.3795241596 1.5 0 0 3 6 1228.90431698852 739.919416456666 1927 0 98106 1469.69992134551 4077.17854916608 5.46493906261592
"318" 222001.221447296 2 2 1360.65785739573 3300.75328842032 2 0 0 3 6 1360.62446061195 0.018495197217831 2004 0 98038 1310.96022010444 3300.53188457658 5.34635536393875
"319" 724998.73271472 3 1.75 1878.94324135619 13303.2509499876 1 0 0 3 7 1380.16136116913 500.54011156575 1967 0 98004 3551.16259533357 10882.579531058 5.86033724743239
"320" 460000.660986686 3 1 1670.54189092536 4001.68150489689 1.5 0 0 4 7 1170.40175984953 501.148795610094 1939 0 98117 1238.44159268335 4003.44693538669 5.66275845573084
"321" 599998.247235062 3 3.25 1689.8637269642 1474.58105141304 2 0 0 3 8 1381.68515961247 309.945998490956 2008 0 98109 1668.88656835206 2592.93559900587 5.77814998168822
"322" 1429998.48556047 3 2.75 2709.95298674089 9203.1806508256 1.5 0 4 3 9 1480.03891914799 1229.73140649182 1975 0 98177 2960.28191195945 10077.4028565766 6.15533557752585
"323" 552499.798543299 3 1 1431.21123578987 5001.52965950275 1 0 0 3 7 1427.07567281556 1.06593835569565 1949 0 98117 1210.19815652843 4999.77034651686 5.7423321240014
"324" 279998.95658301 3 1 1200.86293217449 6251.0732862581 1 0 0 3 6 919.71199366356 279.312481978753 1943 0 98168 1280.72630737889 9375.65518968676 5.44715641294549
"325" 898999.963240657 4 2.5 3538.99388729825 9349.21115204994 2 0 0 3 10 3540.36714929972 1.23940786501849 2003 0 98052 3280.91484135302 7545.08824947301 5.9537596739753
"326" 641248.2079678 3 2.5 2221.18681769378 2549.52057201236 3 0 2 3 10 2220.10265181062 1.10408465183 1990 0 98117 2198.89133038801 5609.80050336898 5.80702616444224
"327" 225001.023752724 4 2.5 1699.72272254959 6029.65293005629 2 0 0 3 8 1700.95369609796 0.526035526977395 1994 0 98030 1930.38934349488 6036.59904127252 5.35218449415202
"328" 924998.690464403 4 2.5 3538.21431727799 18167.3725535056 2 0 0 3 10 3539.92885600965 0.39147175876056 1996 0 98006 4129.63777229166 11180.579965725 5.96614111790175
"329" 454279.402210564 3 2.5 1471.3617236589 1740.92912344706 2 0 0 3 8 1168.84858869139 301.152123864264 2004 0 98029 1470.44381768025 1584.39880221804 5.65732304562138
"330" 248499.631181107 2 1 721.699176104461 5160.82552191131 1 0 0 3 6 719.923364110934 0 1949 0 98106 989.748502432213 5157.76390396712 5.3953257484974
"331" 899999.349403337 4 2.75 3947.89301617589 10215.1838874562 1 0 3 3 10 2049.09856529909 1899.33847484607 1955 0 98117 3128.78011653468 8608.44832584582 5.95424219549417
"332" 255543.196370145 3 1 1357.96089498616 6185.71769070595 1.5 0 0 4 6 761.106923840857 600.588283667175 1941 0 98133 1610.37246435715 7452.02486211734 5.40746432270766
"333" 449999.484533478 4 2 2241.23960283082 7723.35896149325 1 0 0 5 7 1120.81834693572 1119.26375832576 1956 0 98106 1340.00109514036 6300.77291099837 5.65321201629891
"334" 449999.670581034 3 1 1349.21566434364 92721.9633940184 1 0 0 2 6 1201.6111374874 150.248804450424 1946 0 98055 1860.19610450169 8095.02303483076 5.65321219585336
"335" 546939.408003477 3 1 1470.1443182856 7680.22217410991 1 0 0 3 7 1221.73188480751 250.723694867994 1946 0 98106 1468.99981477749 6784.95906601961 5.73793921622866
"336" 289999.936120679 5 2.5 2779.60656668248 9652.5777679644 1 0 0 4 8 1391.57652193022 1388.80632002585 1967 0 98001 1790.98314259236 9651.4113992036 5.46239790223537
"337" 1014998.91280522 3 2.5 2918.89952395581 34528.9428231407 1 0 4 4 9 1799.49341417937 1120.56142807578 1954 1983 98116 2477.90948404142 7932.52525328533 6.00646557706406
"338" 147499.968878675 3 1 1530.35723960164 8499.40376344487 1 0 0 3 7 1528.431743016 0 1959 0 98031 1378.47516092397 8500.22322311692 5.1687919286815
"339" 289999.733909163 4 2.5 1848.58736919425 5673.06104205904 2 0 0 3 7 1850.05222598961 0 1993 0 98042 1750.88583294587 6874.44541110153 5.46239759940987
"340" 520997.961371935 3 1.75 1730.4517451723 18250.3246276526 1 0 0 3 8 1730.14232089465 0 1988 0 98011 2181.87187497502 10028.2825745648 5.71683602393935
"341" 525001.496645243 3 2.25 1288.85815311897 1182.04198692555 2 0 0 3 8 998.571675475006 288.506864624104 2006 0 98102 1299.13886779559 1170.39458990222 5.72016054147042
"342" 169999.158514749 3 1 1250.30122549042 7014.05541601321 1 0 0 3 7 1248.73557178726 0 1958 0 98188 1508.89675305693 11461.4057828109 5.23044677165295
"343" 520000.157564279 5 1.75 2037.86260130152 5280.71615563671 1 0 0 4 7 1020.48012984278 1019.60196929872 1961 0 98007 1719.48504070789 7342.38911567655 5.71600347522958
"344" 460000.123101634 3 2.25 1528.69355372639 1841.49101308874 2 0 0 3 8 1240.0804244715 290.474227150015 2008 0 98144 1801.4968052487 3431.96226217439 5.66275794790408
"345" 491498.7981493 4 2.75 2100.03935337745 7235.23211515445 1 0 0 3 8 1399.97196481412 699.92533069119 1979 0 98034 1898.77663736579 7520.39167481598 5.69152246019915
"346" 360000.278038378 4 2.5 2570.91275748885 4556.55815066274 2 0 0 3 7 2570.81111594207 0 2009 0 98042 2199.78802314376 4499.91747479722 5.55630283618531
"347" 600000.534458971 4 2.25 1970.43167670382 7125.97475172982 1.5 0 0 3 7 1500.57442531694 469.639500270474 1908 0 98115 1978.610013557 4751.25608619678 5.77815163723777
"348" 199001.039305054 3 2.5 1750.24697351314 6721.9888548668 1 0 0 3 7 1331.46779640645 418.643316741539 1993 0 98038 1671.38813198136 7743.27842270056 5.29885534456685
"349" 168002.939598233 2 2.5 1160.68101484246 2174.82886070941 2 0 0 3 7 1159.52601081003 0 1998 0 98106 1380.28547777936 1919.63280537886 5.22531688077421
"350" 394999.788266999 4 2.5 2908.86749351562 4999.91938877946 2 0 0 3 8 2910.24602112255 0 2002 0 98042 2739.65230619943 5044.66329283395 5.59659686283026
"351" 674000.16162297 3 2.5 1921.85630268483 3624.4056013326 2 0 0 3 9 1921.18373651591 3.1538809106343 2003 0 98052 1930.75967489195 3534.38354504292 5.82866000067769
"352" 398499.674452817 3 2.5 1629.10474864078 1971.84462071994 2 0 0 3 8 1629.35210407075 1.38263315867092 1996 0 98177 1630.52732450238 3451.35907641234 5.60042797094316
"353" 276000.348082745 3 2 1369.14034401971 8137.71796807113 1 0 0 4 7 1368.32785667681 0.45098462994711 1988 0 98003 1659.99014680961 8840.1884852401 5.44090962978377
"354" 193001.382103039 3 1.5 1180.95673296097 9048.47734039586 1 0 0 3 7 1180.27796085949 0 1960 0 98148 1461.02961669521 8942.18900547465 5.28556041904702
"355" 265000.989449714 3 1 959.220261706532 9747.16004477704 1 0 0 3 5 958.59374078723 0.864765518522295 1922 0 98065 1600.79607369801 9958.26116434504 5.42324749549058
"356" 234949.460196623 2 2.5 1721.05203076956 3132.09958104552 2 0 0 3 8 1719.83026528367 0 1999 0 98042 1739.83019227628 4221.02885741426 5.37097445155562
"357" 1180500.70477997 3 1.75 1610.3079951547 7201.00953967086 1 0 0 3 8 1089.45182988652 519.499093079421 1973 0 98112 3788.29295936387 7199.32514037807 6.07206625069637
"358" 432999.10868653 3 2 1920.23724557011 7198.14156788436 1 0 0 3 7 1299.92592911264 619.984279480039 1984 0 98028 2009.91077129552 7201.49109271044 5.63648700237434
"359" 273999.223075108 3 1.5 1449.80799970953 4693.74011692259 2 0 0 3 7 1448.68822243389 0 2011 0 98038 1868.96956764986 4197.64332580949 5.43774933137998
"360" 825749.879169325 4 3.5 2949.80040421206 3738.88561325416 2 0 0 3 10 2270.17782603572 678.95479232591 2012 0 98027 2579.96548354984 3580.76233010692 5.91684851881383
"361" 567000.20350882 5 2.25 2099.87539261176 6936.90063981158 1 0 0 3 8 1599.82922356768 499.621734284683 1974 0 98033 2099.31401774851 8661.23844256949 5.75358321477076
"362" 276898.933751348 2 1 1349.79981307201 10095.9425191993 1 0 2 4 7 1350.69597856256 0 1952 0 98045 1278.91880214271 10094.9831685138 5.44232128342056
"363" 208998.938962951 3 1 920.658205643989 5200.42272978159 1 0 0 4 6 920.985720007396 0 1969 0 98042 920.818045920348 4874.23290204266 5.32014408130864
"364" 325000.444818172 2 1 798.554601909659 7260.07592155311 1 0 0 3 7 800.836518622246 0.823743363240602 1953 0 98126 1010.18501595384 7439.72049644996 5.51188395538486
"365" 440000.088443723 4 2.25 2081.34503770093 15749.6138473612 1 0 0 3 8 1460.69365604982 618.909640001619 1976 0 98034 1959.99934535159 10501.645899481 5.64345276378304
"366" 197999.646221378 2 1 788.004927069845 14200.6067476174 1 0 0 3 7 791.37363542028 0.894497946958453 1951 0 98188 1432.78441927223 10000.7439637141 5.29666441428052
"367" 549001.237387481 3 1.75 2000.32949271915 6131.54609120853 1 0 0 4 8 1119.42779570669 879.84324207568 1951 0 98117 2140.09377512029 7148.98180748646 5.73957332330246
"368" 368500.715267056 5 1.75 2811.02142130991 9359.45446006067 1 0 0 4 7 1519.71662184107 1290.27032121669 1965 0 98055 1767.16087494873 9360.18515826093 5.56643833516993
"369" 584999.82939131 4 2.5 2820.86336215329 5613.15429483688 2 0 0 3 9 2819.76776307112 0.523563298820475 2007 0 98028 1618.6940822518 14882.2745529161 5.76715573942505
"370" 616500.069136213 3 2 2078.0624416024 4550.26297775517 1 0 0 5 7 1038.86510809607 1040.18750831092 1954 0 98115 1619.57517826328 4549.94093484777 5.78993312963487
"371" 435999.907361123 3 2.25 1480.78389212995 1384.21746041466 3 0 0 3 8 1481.59664825086 0.102604388641674 2008 0 98103 1310.70943012507 1328.57785853408 5.63948639699208
"372" 574999.902568863 3 2.5 2270.66017492067 9598.76149977409 2 0 0 3 9 2270.45077498762 0 1990 0 98011 2579.3170017245 9616.51219570482 5.7596677711004
"373" 524502.27513404 3 1.5 1578.74734780482 3172.69818500393 1 0 0 4 8 902.886085500686 680.562644480116 1946 0 98117 1579.25774461027 5000.7489881352 5.71974737637327
"374" 919999.742423322 4 3.25 2420.58298020952 4000.11684220451 1.5 0 0 5 9 1870.73705083299 549.725816424933 1911 0 98105 1809.57719566065 4000.63930411239 5.96378770575409
"375" 442001.15952299 5 3 2560.29534822174 5443.58691933271 1.5 0 0 4 7 1757.94791444811 800.252142516635 1927 0 98108 1079.12683593478 5445.2900797802 5.64542340865628
"376" 386500.447250104 2 1.5 1277.73270269633 11068.9801240544 1 0 0 3 7 848.378359565239 432.124513601531 1984 0 98074 1280.4153826563 10879.2977012906 5.58715000081098
"377" 400001.258503233 3 1.5 1890.02028293944 6182.05086293163 1 0 0 3 7 1088.08515359089 799.902270826524 1967 0 98118 1752.83263004772 6182.9277329113 5.60206135772834
"378" 345000.471367567 3 1 1391.08726928691 2638.80090852661 1.5 0 0 3 7 1228.32179210778 159.649944500644 1903 0 98122 1780.52686510948 3920.0640548511 5.53781968844195
"379" 380999.711932397 3 2 1681.12479324222 8947.03013680061 1 0 0 3 6 939.794188222647 739.749540305097 1996 0 98053 1550.4037111883 11625.9645198822 5.58092464731284
"380" 803001.268514336 2 1 1440.00756845234 33746.0813017522 1.5 0 0 3 7 1440.76052593977 0 1928 0 98034 1981.92031942334 8399.1699756315 5.90471623134137
"381" 779999.728143732 4 2.5 3019.00791837975 15163.1216215141 1 0 0 4 8 1729.21397257676 1290.08498754649 1976 0 98004 2599.68143463415 11556.6225906164 5.8920944513242
"382" 442900.523419572 4 1.75 1778.85917549292 2787.89987606449 1 0 0 4 6 889.592808791991 889.629236996372 1943 0 98199 1757.87559671189 5665.01544145943 5.64630619353402
"383" 378998.674616999 4 1.5 1279.49058000361 5458.84918081712 1.5 0 0 5 7 1080.04452622337 200.07392988149 1920 0 98118 1469.19365834579 5934.6240616389 5.57863769121469
"384" 592499.214373126 4 3 2167.25007271945 8241.3362686542 1 0 0 4 8 1371.76116345694 800.510759396496 1968 0 98052 2020.83040309808 7943.68711334875 5.77268777882789
"385" 645500.264619307 4 2.5 2989.70735541004 8621.95562774245 2 0 0 3 9 2988.54644760244 0 2000 0 98065 2979.71368430517 8621.05866235955 5.80989642463913
"386" 559948.590892683 5 3 2730.09849804122 9520.11013819906 1 0 0 3 8 1669.40026380508 1059.8034554104 2014 0 98155 1150.14622140896 9518.86133931297 5.74814815608387
"387" 771149.726913636 4 3.5 3950.85696229852 12320.4691675177 2 0 0 3 10 3949.96069748782 0.192166421543753 2001 0 98065 3921.00339815301 11084.9346567129 5.88713870912654
"388" 520999.236456586 4 2.25 1889.26522669493 8033.35061369825 1 0 0 4 8 1889.9967812617 0 1967 0 98008 1921.20730063273 7211.13237349326 5.71683708682556
"389" 526001.33622933 3 2.25 2001.11649733253 18098.9269807725 1 0 0 4 8 1249.9850802776 748.23277052314 1978 0 98006 2060.19243666751 12002.1288495528 5.72098684741664
"390" 1225000.44705228 3 2.5 2858.40386935755 4502.36200606612 2 0 2 3 8 1980.32454798532 877.461537168338 1915 0 98119 2308.29482066584 4499.63911454664 6.08813624719223
"391" 244000.384333348 2 1 959.472494764621 8451.0816390083 1 0 0 5 6 960.41859438771 1.16461563478633 1950 0 98155 1089.12307435418 8450.88757162349 5.38739051041136
"392" 212000.553545934 4 1.75 1250.18264533504 12704.8079964367 1 0 0 4 7 1249.54337880416 0.429468702761834 1971 0 98023 1390.88931197944 8550.59369777179 5.32633699489871
"393" 732000.041096096 3 2.5 1959.13143389862 3058.58451285501 2 0 0 3 8 1960.60217979031 0.203588406667544 2010 0 98117 1220.94766938414 3060.33882668122 5.86451110544064
"394" 1905000.83830401 4 3.5 4207.76390811036 18563.7917989527 2 0 0 3 11 4211.71305436933 0 2001 0 98039 3520.17500456163 18565.7797126963 6.27989517112488
"395" 426998.472756551 4 1 1859.88583371075 4738.22344223415 1.5 0 0 1 7 1860.36012617885 0.0251225847948609 1901 0 98112 1799.09818889888 3999.37396833347 5.63042632168875
"396" 300499.300344253 2 1.5 1189.29321238632 801.355561707921 3 0 0 3 8 1191.36159637357 0 2010 0 98106 1188.53189294268 808.185329082393 5.47784346516743
"397" 339947.810454706 3 2.25 1629.41076648714 12295.2491311276 2 0 0 4 7 1630.95442164748 0.708960321230616 1985 0 98058 1731.23710796672 9947.82416403666 5.53141224830318
"398" 259998.937377207 4 2.25 2159.42871940846 8811.08450104551 1 0 0 3 8 1362.60675629299 799.628120205722 1978 0 98023 2089.91376306477 8400.1183453977 5.41497157300098
"399" 690000.096583587 5 3.25 3368.92951210237 7312.65193122191 2 0 0 4 8 2141.86785604788 1229.27988823352 1988 0 98029 2990.60400416783 7806.17841639262 5.83884915152815
"400" 730000.432229382 3 3.5 2438.49156556664 3503.76928179403 2 0 0 3 7 1969.9505612378 470.21725672756 2000 0 98005 2438.94036843184 3416.47149878193 5.86332311726399
"401" 1589998.48462395 4 2.25 3239.54333696962 11131.9732955354 1 0 0 4 9 2080.07613570888 1160.18320016212 1953 0 98004 2300.93306196816 12148.8331097204 6.20139671040865
"402" 311999.590414374 2 1.75 1158.63580497804 8622.715177431 1 0 0 4 6 1158.58266021871 0.174426189914616 1941 0 98106 959.880368533688 5749.04874274479 5.49415402388737
"403" 2574999.38161188 4 3.5 3280.34428076355 3799.02764946295 2 0 0 3 11 2880.73566754434 400.212305596852 2011 0 98112 2049.28170466331 3799.74585817079 6.41077712908106
"404" 444999.094422376 3 3 1970.14047128899 24317.5948888529 1 0 0 3 8 1970.88004616701 0 2010 0 98028 2150.96734557865 14694.540781032 5.6483591271882
"405" 309949.110626795 3 2.5 1878.92362217012 7837.67457346399 2 0 0 3 7 1880.55002537852 1.34672437981538 1994 0 98055 1808.54453113954 7913.96987857474 5.49129039451747
"406" 775001.984162089 3 3.5 2688.55835934687 104543.59762053 2 0 0 3 8 2691.01262982443 0 1948 1990 98072 2300.02419283744 81698.3877817852 5.88930281438959
"407" 670000.094082846 4 1.75 1931.69300051883 9311.03141933775 1 0 0 4 9 1928.35538237966 0.854313748878229 1968 0 98008 2109.36812462138 10289.3863596854 5.82607486368539
"408" 557000.170349827 3 2.5 2281.05305128571 18238.8774116923 1 0 0 3 9 958.614815642583 1319.80176306056 1995 0 98011 3100.98743143516 12466.2314539765 5.74585532799595
"409" 499998.416128485 3 2.75 3409.31730505788 9360.71165422134 1.5 0 0 4 8 3408.13428325569 1.51827344166207 1967 0 98058 2259.87102885406 10129.0655780107 5.69896862860052
"410" 725000.50963084 3 2.5 2979.09072601303 16995.5078493267 2 0 0 3 10 2980.0779136317 0 1992 0 98075 2980.2633644908 15436.6657893531 5.86033831185345
"411" 554000.148022495 3 1.75 1759.25152520724 10778.2077314285 1 0 0 3 8 1758.71355539544 0 1977 0 98005 2089.59096304974 10778.991612749 5.74350988076696
"412" 429999.763442399 2 1 949.89755736879 6425.10498808324 1 0 0 3 7 949.870101106817 0 1949 0 98126 1359.57939334993 2548.77153008894 5.63346821665938
"413" 449999.724767994 2 3 1790.19193637958 1708.01060242253 2 0 0 3 7 1398.98141228176 390.129128170426 2001 0 98144 1459.7714407065 1462.56555266223 5.65321224814917
"414" 321499.669634099 1 1 731.602524323377 1943.52872098043 1 0 0 3 7 730.035091819474 0 2008 0 98144 1019.9698879607 2183.12814668708 5.50718053098913
"415" 484997.736964229 3 2.5 3339.66974949497 70129.9754699889 2 0 0 3 9 2420.26036805517 920.668157768585 1994 0 98022 2760.18079760339 116741.154653273 5.68573971215641
"416" 309998.42660249 3 1.75 1140.87260419899 8262.16649878505 1 0 0 5 7 1137.73574602284 0 1950 0 98155 1139.47088001918 6770.36454407253 5.49135948957753
"417" 799002.218552132 4 3.25 3120.04849164254 4998.54410893112 2 0 0 3 9 2369.00679512451 748.88775572762 2005 0 98115 2519.92656067617 6001.43451454346 5.90254798520086
"418" 809999.634969992 4 1.75 2001.61088458067 3989.25490883917 1 0 4 4 7 998.769927244443 1000.0437858266 1958 0 98116 1688.59950228524 4142.75704606477 5.90848482316192
"419" 261500.430574003 3 1 1410.3598753334 8175.56184993214 1 0 0 3 8 1411.15220265801 0.213286206642164 1958 0 98056 1500.36314891869 8058.44773989514 5.41747240829224
"420" 247001.055779617 5 2 1588.2161227187 9349.88410848313 1 0 0 5 7 1059.36706055705 528.682495204502 1962 0 98001 1458.24630773979 8210.16307267411 5.39269880960898
"421" 294999.863276108 2 2.5 1630.87610136116 1367.4257077069 2 0 0 3 7 1280.24054641628 349.397719707342 2009 0 98106 1589.19061194904 2307.09492270356 5.4698218146953
"422" 1388000.26468675 5 1.75 2650.02053676866 11340.6983925196 1 0 0 3 8 2648.67670514191 0 1955 0 98004 2778.5049426996 13204.5602903936 6.14238954893727
"423" 574998.69924824 4 1.75 2020.31169633106 6199.05600768636 1 0 0 4 6 1010.44854897733 1008.80922534696 1948 0 98133 1441.76837579012 4159.49157031797 5.75966686223754
"424" 890001.35825762 3 2.25 2061.04409570562 8640.7034571626 1 0 0 4 8 2059.23414810191 0 1966 0 98033 2028.9278712608 9000.53793434323 5.94939066943518
"425" 495000.925120506 3 3 1520.04039578337 4080.47522353036 2 0 0 5 7 1520.04274357813 0.528216380954317 1948 0 98144 1321.60751169758 4079.33614862359 5.69460601059893
"426" 519999.933290321 3 1.75 1539.68442532626 7555.74293908067 1 0 0 3 8 1538.52727151147 0 1964 0 98052 1539.61134775341 7863.53499901623 5.71600328792009
"427" 244999.184224312 3 2.5 1719.73739611676 3405.21336225288 2 0 0 3 7 1719.35578850296 0.378246373909354 1992 0 98031 1720.18273014134 3406.94158397712 5.38916463829323
"428" 414997.784077528 6 1 1370.55753222088 5079.0866384618 1.5 0 0 3 6 1120.12444576784 249.596688484158 1931 0 98106 1021.82010870607 5080.69665903666 5.61804577775915
"429" 385000.262327341 3 1.5 1487.64165852255 9631.25875934571 1 0 0 4 8 1489.55447527541 0 1959 0 98028 1960.66258453573 10468.4702644935 5.58546102542351
"430" 902000.056778447 3 2.75 3240.3761863585 7201.06579138091 1 0 2 3 8 1620.66054068191 1619.44844680975 1960 0 98118 2699.92702381187 7201.01188790265 5.9552065648796
"431" 289949.23546022 3 2.5 2068.61596619571 6146.69005238393 2 0 0 3 7 2070.14753922251 0 2003 0 98092 2069.956076459 5298.3478300239 5.4623219679356
"432" 234999.979752033 3 1.75 1201.90768434837 9265.8052655936 1 0 0 4 7 1199.21002733987 2.01600606225779 1960 0 98002 1201.06266662157 9265.87294769586 5.37106782485224
"433" 549999.39314851 2 1 979.584600084011 3078.60296785374 1.5 0 0 3 7 980.31445652083 2.50547306768669 1910 1946 98103 1448.88380285219 3332.68850430875 5.74036221030806
"434" 525000.446418247 4 2.75 2469.28579829692 7197.86487487341 1 0 0 5 7 1350.1733460223 1120.0530162739 1940 0 98108 1501.44073827171 5999.34216570604 5.72015967269529
"435" 255951.519384315 3 2.5 1720.59070214395 3675.99547285113 2 0 0 3 7 1720.08381454133 0 1992 0 98031 1719.48879290674 3509.34214109233 5.40815771196114
"436" 555001.173514129 3 1.75 1570.6924459126 15500.7156895593 1 0 0 4 7 1570.86752837075 0 1968 0 98052 1609.7253650787 7499.82678695483 5.74429390141127
"437" 425001.08721205 4 2.25 1240.49242049407 21189.6924856809 1 0 0 3 8 908.378424718833 330.741296341669 1974 0 98056 1758.46759042767 8200.41939567823 5.62839004103758
"438" 704999.960689116 3 3 1968.19390200062 20977.6060540224 2 1 3 4 9 1769.98721733529 200.12120075855 1980 0 98070 2280.49771686489 75394.3646855344 5.84818909277509
"439" 270001.556860799 3 2.25 2080.94241029933 4251.01737284707 1.5 0 0 3 7 1548.0282861752 529.686057194335 2003 0 98042 2078.20120075106 2273.74723023424 5.43136626835937
"440" 1250000.35370153 4 2.5 3698.7042434766 21755.9182066311 1 0 4 3 11 2620.82860763584 1078.62960798303 1988 0 98006 3479.07950579328 13784.4752348557 6.09691013589654
"441" 645000.008431426 3 2 2128.99318153262 3998.99199675878 2 0 0 3 7 2129.038831635 0.0745794894864387 1908 0 98115 2009.27028553667 4001.26180100882 5.80955972031236
"442" 753998.88222947 5 1.75 2349.76209564553 7802.06640436427 1 0 0 4 8 1509.77898924855 841.492690648306 1968 0 98008 2220.1410058763 8399.47442137217 5.87737070204758
"443" 450000.202405985 3 3.5 1787.72884353331 1288.99541059659 3 0 0 3 8 1388.63149058217 401.143527553717 2000 0 98199 1560.83810306027 1425.31167035463 5.65321270911708
"444" 292500.635441068 3 2.25 1390.72654711922 6005.24345442173 2 0 0 3 8 1391.74752904453 0.830765717856675 1993 0 98038 1629.97598032368 6398.05567246379 5.46612681389939
"445" 294999.687731054 4 2.5 1679.67489555918 7208.51344382313 2 0 0 3 7 1677.18505923254 0.872733354624528 2011 0 98023 2238.36049229646 7210.67121214261 5.46982155626036
"446" 590000.067136944 4 2.5 2340.59304256153 8969.44397958942 2 0 0 3 9 2339.54811214523 0 1987 0 98029 2509.91426892414 9218.82007400768 5.77085206106113
"447" 875000.891379729 4 1 1669.00496069419 4600.36519017442 1.5 0 0 5 8 1669.38860424667 2.02556891777141 1906 0 98103 1820.06398690451 4598.49932256875 5.94200849544643
"448" 768999.759364526 4 2.75 3630.29967273822 15404.7645660315 1 0 2 4 8 1848.69315823619 1778.3504646777 1968 0 98040 3380.11412600498 11185.4350499401 5.88592620390198
"449" 150999.354421569 2 0.75 718.927095506624 5039.54801553012 1 0 0 3 4 722.053024923224 0 1949 0 98106 1289.55564042694 4120.21898644295 5.17897509052662
"450" 349999.78268805 4 2.5 2506.08661142323 7205.93272124902 2 0 0 3 8 2505.57957255795 1.7898439335095 2007 0 98023 2440.50458813149 7219.23929477468 5.54406777470053
"451" 849999.466562362 2 2.5 3361.38431102275 6749.8815389022 2 0 0 3 9 3359.86822061716 0 2004 0 98053 2511.16872531839 6750.10205427291 5.92941865316242
"452" 447000.725026131 2 1 760.176758956005 6035.6237598853 1 0 0 3 6 758.979961434032 0 1920 0 98136 2109.94306961243 6044.8342853646 5.65030822754937
"453" 368888.864933061 3 1.5 1489.68920774917 12186.186932253 1 0 0 4 7 1490.48157351352 0 1950 0 98155 1181.24602049129 14283.4732248309 5.56689554606141
"454" 762000.440719759 5 2 3369.74327086026 5000.67295064969 1.5 0 0 4 7 2139.06374920342 1230.12552903858 1907 0 98109 1919.25722546243 3200.76706810424 5.88195522252346
"455" 249998.789688171 3 1 1661.44425242804 7649.91681777336 1.5 0 0 3 7 1349.33199811882 309.309057925084 1910 0 98118 1749.62539696049 5759.86817184942 5.39793790613995
"456" 294999.650204717 2 1 651.353576353292 5399.62718840831 1 0 0 3 6 651.290820463313 1.39915733350397 1950 0 98122 1311.90189845277 4907.18115775275 5.4698215010146
"457" 269998.471976335 1 1 718.817274288354 5193.37390116708 1 0 0 3 7 719.380899839364 0 1911 0 98103 1579.36808892539 5761.79580873071 5.4313613063289
"458" 399999.146657408 4 2.5 2350.36858008412 3904.21151159067 2.5 0 0 3 7 2350.8473692776 0 1999 0 98106 1120.23018493164 4000.57309749299 5.60205906482203
"459" 278500.939649419 3 1.75 1389.48510756148 8977.90547562086 1 0 0 4 8 1389.71499945873 1.83027198530896 1985 0 98022 1770.82921518184 9083.71699661316 5.44482666480192
"460" 387000.597065889 3 2.25 1445.7138392368 1607.04529462339 2 0 0 3 7 1300.38420408343 145.287321787722 2003 0 98027 1408.65121386382 1285.03320292565 5.58771163505049
"461" 279999.891125502 3 2.5 1270.58091751702 9675.44181108535 2 0 0 3 8 1270.44784058619 0.204547471510879 1993 0 98045 1270.45428291433 11699.0568853074 5.44715786247221
"462" 539950.113664936 3 1.75 1820.37457053777 9873.85130153239 1 0 0 4 8 1819.66132687305 0 1966 0 98008 2672.35398149014 10000.5885310266 5.73235363693251
"463" 314998.976879864 1 1 699.613839414153 3875.95762008907 1 0 0 3 6 699.214295577042 0 1910 0 98103 1149.80424845831 3951.77422331765 5.49830914319864
"464" 329998.802584846 3 1.75 1320.98840811858 9675.36137349925 1.5 0 0 4 7 1320.93035613674 1.16204066261337 1970 0 98024 1159.89549894597 9675.08535650855 5.51851236402414
"465" 364999.959942888 4 2.5 2800.67088628105 6820.87674485362 2 0 0 4 7 2800.36430300673 0 1997 0 98042 2059.89763853578 6821.13772317621 5.5622928167946
"466" 609999.225690483 4 2.5 2408.99752484204 15898.0156940135 2 0 3 3 9 2409.28696936774 0.811531541058283 1990 0 98074 2359.97483326659 11412.5391429743 5.78532928373443
"467" 260999.080003785 4 1.5 2040.66528758214 10487.4535523759 1 0 0 3 7 1191.24782937702 849.093843153865 1961 0 98188 1960.46923812833 10485.9616674016 5.41663897649543
"468" 749999.423156659 4 2.75 3209.1107579495 8520.89120484339 1 0 2 4 7 1809.66229208484 1398.36566172486 1976 0 98177 2449.47894982596 7360.91363637186 5.87506092936507
"469" 547499.612366698 3 3.5 1650.00601877164 2261.45241513449 3 0 0 3 8 1650.71320354332 0 2010 0 98103 1619.40458482203 3167.61987479051 5.73838381602893
